seed,condition,method,selected_lambda,validation_mse,test_mse,coefficient_mse,truth_penalty_energy,estimate_penalty_energy
17,permuted_misaligned,dstm_boundary,0.0,1.9153979545589852,1.818813834446474,0.025348178358511844,1.3635785472286188,1.2790212495130246
17,permuted_misaligned,ridge,0.1,1.6278074442210058,1.6404468795695621,0.022761608277474463,4.000000000000001,2.040027822182035
17,permuted_misaligned,isospectral_random,0.0,1.9153979545589852,1.818813834446474,0.025348178358511844,1.58466123749978,1.3474267904872144
17,permuted_misaligned,grid_laplacian,0.0,1.9153979545589852,1.818813834446474,0.025348178358511844,3.8194553413395136,3.124515447167999
18,aligned_in_kernel,dstm_boundary,1000.0,1.3950999830455773,1.5237876795940206,0.019575053378069515,2.0323850834482654e-18,2.596742264019685e-08
18,aligned_in_kernel,ridge,0.1,1.618397058919234,1.9284705204747565,0.02535153711746517,4.000000000000001,2.517426503031483
18,aligned_in_kernel,isospectral_random,0.0,2.110914205420533,2.7296174844672576,0.03761498824124833,1.721744430414467,1.7163777428043665
18,aligned_in_kernel,grid_laplacian,0.0,2.110914205420533,2.7296174844672576,0.03761498824124833,3.6225341706089074,4.018445638715759
18,isotropic,dstm_boundary,0.0,2.225244678546169,2.130906449439774,0.029448995418317123,1.983654519113985,3.2096498521164376
18,isotropic,ridge,0.31622776601683794,1.4594718213212756,1.5413126351512236,0.020644930926632332,4.0,2.1616397631517223
18,isotropic,isospectral_random,0.0,2.225244678546169,2.130906449439774,0.029448995418317123,1.4051324920606965,1.631037338898747
18,isotropic,grid_laplacian,0.1,1.6922773656953962,1.6523020059405857,0.022210711176923234,3.8859285766498273,2.6921238036140287
18,permuted_misaligned,dstm_boundary,0.1,1.953751334272959,2.2174046751624443,0.029986364191261203,1.5298051766186638,0.5773568714779416
18,permuted_misaligned,ridge,0.1,2.51404456551965,2.4720367665816907,0.034993660616327825,4.0,1.6196206936425717
18,permuted_misaligned,isospectral_random,0.0,2.88421885218054,2.847042913977945,0.041455959412596693,2.4823579423830444,1.1799269145046443
18,permuted_misaligned,grid_laplacian,0.1,2.7835243117873674,2.7023606327342993,0.03769026030438666,4.08665491576817,1.6470127719480274
19,aligned_in_kernel,dstm_boundary,1000.0,0.7565263323124533,0.6142951880746251,0.006068322712811077,-4.200086151080512e-18,1.8808560461988987e-08
19,aligned_in_kernel,ridge,0.03162277660168379,1.8961380019368828,1.7148044897223542,0.02438470382965561,4.0,2.9458317959524547
19,aligned_in_kernel,isospectral_random,0.0,2.03892536265791,1.824911123825148,0.02708824866082747,1.5685793495770224,1.5319818148802735
19,aligned_in_kernel,grid_laplacian,0.1,1.7332331859437273,1.7263908920664737,0.022203299794581036,3.8407945149643097,2.0955955755201865
19,isotropic,dstm_boundary,0.0,1.6349614840350846,1.3058790520393238,0.016642693401218548,1.5984907885743502,1.6868559860743282
19,isotropic,ridge,0.1,1.4552737942355014,1.241886140260213,0.015101961772055509,4.0,2.5616774047222526
19,isotropic,isospectral_random,0.0,1.6349614840350846,1.3058790520393238,0.016642693401218548,2.0264155533229036,1.7373320350312638
19,isotropic,grid_laplacian,0.0,1.6349614840350846,1.3058790520393238,0.016642693401218548,4.189624063730976,4.2537939253986385
19,permuted_misaligned,dstm_boundary,0.0,2.176024856724192,1.8257206855273895,0.025389717929880956,1.9847731895359002,1.1593797190569908
19,permuted_misaligned,ridge,0.03162277660168379,2.0738015904752034,1.6801374789457666,0.023179377271806318,4.0,2.6822157425139315
19,permuted_misaligned,isospectral_random,0.0,2.176024856724192,1.8257206855273895,0.025389717929880956,1.3889100566730253,1.5227259013485446
19,permuted_misaligned,grid_laplacian,0.0,2.176024856724192,1.8257206855273895,0.025389717929880956,4.025483176798856,3.1972141431115557
20,aligned_in_kernel,dstm_boundary,0.31622776601683794,1.0498603689669104,0.8447697062303091,0.009346927844052225,-4.475501701258369e-18,0.023282422280123165
20,aligned_in_kernel,ridge,0.03162277660168379,1.3917825049464119,1.209263888628806,0.016929936288278248,4.0,3.458340980301684
20,aligned_in_kernel,isospectral_random,0.0,1.5089503028195999,1.2931033761624138,0.018627449433827527,1.936817452016447,2.2001464278492384
20,aligned_in_kernel,grid_laplacian,0.1,1.175281405059593,1.1080519969800635,0.014390129404359416,2.331452228803957,1.688327013242707
20,isotropic,dstm_boundary,0.0,1.407580194591261,1.11874456121425,0.015053706832953581,1.3740438045369516,1.2037163019747472
20,isotropic,ridge,0.03162277660168379,1.2781257262975667,1.1468386616710853,0.01455486994897047,4.000000000000001,3.057929226770557
20,isotropic,isospectral_random,0.0,1.407580194591261,1.11874456121425,0.015053706832953581,1.972250018171754,1.5690485848329883
20,isotropic,grid_laplacian,0.0,1.407580194591261,1.11874456121425,0.015053706832953581,3.7158521010799994,3.991832176009693
20,permuted_misaligned,dstm_boundary,0.0,2.3360436583234354,1.6323307875886548,0.024102658490919138,2.029224065488449,1.7707586300691671
20,permuted_misaligned,ridge,0.1,2.099765911432268,1.7757922200980047,0.023464495558517033,4.0,2.3734106713727057
20,permuted_misaligned,isospectral_random,0.0,2.3360436583234354,1.6323307875886548,0.024102658490919138,1.5948246804681863,1.4497031859998808
20,permuted_misaligned,grid_laplacian,0.0,2.3360436583234354,1.6323307875886548,0.024102658490919138,4.018260661031261,3.8178453744139116
21,aligned_in_kernel,dstm_boundary,3.1622776601683795,0.6819764907349526,0.5781214750311645,0.00514676128009561,4.73822790860942e-18,0.002966334345374237
21,aligned_in_kernel,ridge,0.03162277660168379,1.5091372378236922,1.815576067547799,0.025553403914324913,3.999999999999999,2.796692592974019
21,aligned_in_kernel,isospectral_random,0.0,1.6008059258162255,2.0549966256115137,0.02907540954224104,1.8108827409231116,1.1008542805405108
21,aligned_in_kernel,grid_laplacian,0.0,1.6008059258162255,2.0549966256115137,0.02907540954224104,2.803758186543866,2.8963929540744036
21,isotropic,dstm_boundary,0.0,1.6151907540026054,1.550131800908221,0.02136881348184822,1.895438924106005,2.2155987746978587
21,isotropic,ridge,0.01,1.583307574102898,1.4868195050636177,0.020238536591580328,4.000000000000001,3.411299147019884
21,isotropic,isospectral_random,0.0,1.6151907540026054,1.550131800908221,0.02136881348184822,1.1811481177227026,1.2585549809013
21,isotropic,grid_laplacian,0.01,1.5849466894873834,1.5958723123673844,0.022114348919994795,3.8085360783890883,3.1143964830804034
21,permuted_misaligned,dstm_boundary,0.0,1.8338325973505651,1.970234617128566,0.027322997010288747,2.017131683781189,1.9053939953463976
21,permuted_misaligned,ridge,0.1,1.5815383358042001,1.6796026455695114,0.023791733243500778,3.999999999999999,2.2666493719439775
21,permuted_misaligned,isospectral_random,0.0,1.8338325973505651,1.970234617128566,0.027322997010288747,2.2262134728390395,2.0651115738656767
21,permuted_misaligned,grid_laplacian,0.03162277660168379,1.3999252687433268,1.5219071999262939,0.021831275983400476,3.4133512321960766,2.651143321865006
22,aligned_in_kernel,dstm_boundary,10.0,0.617444449918396,0.7638269459681497,0.008788704035577905,1.6273027584983843e-18,0.001171071561008174
22,aligned_in_kernel,ridge,0.03162277660168379,1.623920975553871,1.9631104572999873,0.028654596350302174,4.000000000000002,2.712940754561557
22,aligned_in_kernel,isospectral_random,0.0,1.7439239725874522,2.169563657869906,0.032241512027847766,2.1388466776416677,1.799882525583563
22,aligned_in_kernel,grid_laplacian,0.0,1.7439239725874522,2.169563657869906,0.032241512027847766,3.780735168361374,3.1231379323003754
22,isotropic,dstm_boundary,0.0,2.735535969672525,2.094282966078793,0.031609644756848215,1.5437624331485562,0.8175622152937893
22,isotropic,ridge,0.03162277660168379,2.648491767959991,2.0131741762585387,0.03012567491400884,3.9999999999999996,2.6498178423157803
22,isotropic,isospectral_random,0.0,2.735535969672525,2.094282966078793,0.031609644756848215,1.6813266180442752,1.2571843463372498
22,isotropic,grid_laplacian,0.0,2.735535969672525,2.094282966078793,0.031609644756848215,3.897455870680483,2.854516588894696
22,permuted_misaligned,dstm_boundary,0.0,1.3192969053848098,2.0401321694279004,0.024762829509714434,2.3175073677981146,2.7861027105841374
22,permuted_misaligned,ridge,0.0031622776601683794,1.3168512008690785,2.0142646622552607,0.024335376183809418,4.000000000000001,3.828346854773744
22,permuted_misaligned,isospectral_random,0.0,1.3192969053848098,2.0401321694279004,0.024762829509714434,1.4174473031038397,1.4144711215467691
22,permuted_misaligned,grid_laplacian,0.0,1.3192969053848098,2.0401321694279004,0.024762829509714434,4.0226581494491676,3.9260004882088237
23,aligned_in_kernel,dstm_boundary,3.1622776601683795,0.9070056634507369,0.8246284849652427,0.009925437500210051,4.524302885273478e-18,0.0022242346922430006
23,aligned_in_kernel,ridge,0.1,2.274782854144137,1.7389918546626388,0.02246632424274854,3.999999999999999,2.6667840669357687
23,aligned_in_kernel,isospectral_random,0.0,2.590236234004882,2.1649384105313727,0.029126895719195845,1.861614003425475,1.4206226106352915
23,aligned_in_kernel,grid_laplacian,0.31622776601683794,1.4032988570018778,1.3400453117659992,0.01699253286586008,2.512710389694775,1.1386158310802754
23,isotropic,dstm_boundary,0.0,1.6054538715880513,1.6501145178809669,0.023159201375364712,1.3453937957227646,1.467826463482497
23,isotropic,ridge,0.03162277660168379,1.5176090300833565,1.5030099904192782,0.02071940050630348,3.999999999999999,3.047505195041084
23,isotropic,isospectral_random,0.0,1.6054538715880513,1.6501145178809669,0.023159201375364712,1.7550177483486218,1.3016320815589382
23,isotropic,grid_laplacian,0.0,1.6054538715880513,1.6501145178809669,0.023159201375364712,4.18504770956119,3.9811270341012546
23,permuted_misaligned,dstm_boundary,0.0,1.7332148658552244,1.8473457677998288,0.02397286892103567,1.3045520728323283,2.0587118933363437
23,permuted_misaligned,ridge,0.1,1.461074115401445,1.5247973967402864,0.019097289695675142,4.0,2.906542455514864
23,permuted_misaligned,isospectral_random,0.0,1.7332148658552244,1.8473457677998288,0.02397286892103567,1.9879531986952816,1.961046941838975
23,permuted_misaligned,grid_laplacian,0.0,1.7332148658552244,1.8473457677998288,0.02397286892103567,3.191140406602237,3.5200176430621912
24,aligned_in_kernel,dstm_boundary,0.0,1.7944141790738137,1.886199260746782,0.02567030675826991,1.0625268938892695e-17,0.8738023940278513
24,aligned_in_kernel,ridge,0.03162277660168379,1.6631638687982984,1.6774799806012615,0.02227322879362169,4.0,3.399668437496916
24,aligned_in_kernel,isospectral_random,0.0,1.7944141790738137,1.886199260746782,0.02567030675826991,1.9151691374802284,1.8824216668167546
24,aligned_in_kernel,grid_laplacian,0.0,1.7944141790738137,1.886199260746782,0.02567030675826991,3.409385904561681,3.7912653739980935
24,isotropic,dstm_boundary,0.0,3.1300608036307445,2.6692604294877897,0.03900102726454678,2.1813893657709573,1.4063367936088336
24,isotropic,ridge,0.31622776601683794,2.5979528545153263,2.153532980884423,0.032244989433407305,3.9999999999999996,1.4051914607278908
24,isotropic,isospectral_random,0.0,3.1300608036307445,2.6692604294877897,0.03900102726454678,1.9228647688511535,1.043167257974243
24,isotropic,grid_laplacian,0.31622776601683794,3.0486879880017206,2.6917354937654485,0.04011256311804061,4.269385204787352,1.1472716632201214
24,permuted_misaligned,dstm_boundary,0.0,2.4236190785330205,2.1017159829503393,0.027809352267616327,1.3671573270766628,1.8798003014937525
24,permuted_misaligned,ridge,0.31622776601683794,1.9511890171868844,1.7499296880382382,0.023102968965443768,4.0,1.6581393402730575
24,permuted_misaligned,isospectral_random,0.0,2.4236190785330205,2.1017159829503393,0.027809352267616327,1.660839523860076,1.877073743692174
24,permuted_misaligned,grid_laplacian,0.31622776601683794,2.0132265437977206,1.423792457295645,0.019475032195183567,2.6556610627383974,1.143276685732319
25,aligned_in_kernel,dstm_boundary,1000.0,1.0275694016400854,0.8965397693264483,0.010126212951471713,-6.499914981011327e-18,1.8734241817355813e-08
25,aligned_in_kernel,ridge,0.1,1.3976108105802734,1.570206697200709,0.020609173581172015,4.000000000000001,2.4091922740304943
25,aligned_in_kernel,isospectral_random,0.0,1.6204207517659506,1.8305430271439898,0.023982827815217128,2.0719611995648513,1.4732689796994085
25,aligned_in_kernel,grid_laplacian,0.0,1.6204207517659506,1.8305430271439898,0.023982827815217128,3.6340752181322893,3.148037225685619
25,isotropic,dstm_boundary,0.0,2.5859956336051404,2.501723562306812,0.034654852866601554,1.5586976077416084,1.7684910362092978
25,isotropic,ridge,0.1,2.0228054816139136,2.070631002485412,0.029073671392896787,4.0,1.9785891893624834
25,isotropic,isospectral_random,0.0,2.5859956336051404,2.501723562306812,0.034654852866601554,1.8874092895862202,2.145071541772798
25,isotropic,grid_laplacian,0.0,2.5859956336051404,2.501723562306812,0.034654852866601554,4.066955802363568,3.8500218295547652
25,permuted_misaligned,dstm_boundary,0.0,1.8155506982876233,2.0087362844095873,0.026656011731703524,1.7816391111553262,1.4343259868096225
25,permuted_misaligned,ridge,0.1,1.3659347107588637,1.7373951349571142,0.022907396592358062,4.0,2.347370360844326
25,permuted_misaligned,isospectral_random,0.0,1.8155506982876233,2.0087362844095873,0.026656011731703524,2.32213713437394,1.5870314626328206
25,permuted_misaligned,grid_laplacian,0.31622776601683794,1.6670037944668876,2.1892344747645307,0.02876041509256796,3.3465539126627992,1.2779130631560074
26,aligned_in_kernel,dstm_boundary,1000.0,0.8842775301279941,0.7941530351153196,0.008167486385232747,1.4695068279376194e-17,5.941168687539675e-08
26,aligned_in_kernel,ridge,0.1,1.8764800013991492,2.075704390433061,0.027828602998826016,4.000000000000001,1.9416428831140364
26,aligned_in_kernel,isospectral_random,0.0,2.233858948835706,2.1738095521530614,0.029743697328816557,2.243927823151027,1.9575568716895717
26,aligned_in_kernel,grid_laplacian,0.1,1.9634068785674195,2.0755749350065607,0.027314291073882415,3.6879879438203123,1.7298928337682755
26,isotropic,dstm_boundary,0.0,1.9303648274621663,1.7165237623108232,0.022339268925470543,1.5235899524462757,1.492653245304888
26,isotropic,ridge,0.1,1.5129173385856758,1.537166575041049,0.01848381073979493,4.000000000000001,2.5198953730423583
26,isotropic,isospectral_random,0.0,1.9303648274621663,1.7165237623108232,0.022339268925470543,2.188681947738443,1.9360444016900475
26,isotropic,grid_laplacian,0.1,1.3827760851822513,1.4368260144375955,0.017596001314898545,3.3494529085402847,1.8982744843952528
26,permuted_misaligned,dstm_boundary,0.0,2.5494939239835874,2.3200692222648853,0.03151337889814991,1.7066441846707157,1.6630639901900084
26,permuted_misaligned,ridge,0.31622776601683794,1.941520613503582,2.136669267689996,0.027966746848837924,4.000000000000001,1.475123826972817
26,permuted_misaligned,isospectral_random,0.0,2.5494939239835874,2.3200692222648853,0.03151337889814991,1.0886227127232784,1.0525798771144452
26,permuted_misaligned,grid_laplacian,0.31622776601683794,1.7240333939972925,2.1712903712062435,0.02916432554775568,3.488784771483905,1.1057756322471244
27,aligned_in_kernel,dstm_boundary,1000.0,0.9302086101396142,1.033401980165786,0.011794353166018474,1.4793264710321814e-18,3.0087815692322686e-08
27,aligned_in_kernel,ridge,0.1,1.2217152304215004,1.5018418608900512,0.018248494013127815,4.0,2.5134117288856834
27,aligned_in_kernel,isospectral_random,0.0,1.5320400297870658,1.614459802735875,0.01959621812391072,2.204425081141821,2.1592374630361375
27,aligned_in_kernel,grid_laplacian,0.1,1.1131200307700606,1.4212647481865501,0.017417576000763987,3.7469286943994753,2.337840688756243
27,isotropic,dstm_boundary,0.0,2.1190769902913282,1.799498835916758,0.022962205991790337,1.9120498382925777,1.9893984794789774
27,isotropic,ridge,0.1,1.8930268834561592,1.570752695302474,0.019669883932791263,4.0,2.6807974155997245
27,isotropic,isospectral_random,0.0,2.1190769902913282,1.799498835916758,0.022962205991790337,1.7469930173679318,1.692387877728632
27,isotropic,grid_laplacian,0.03162277660168379,1.9035912728305884,1.685862783698536,0.021979797387582243,3.677941175127687,2.6558594588359536
27,permuted_misaligned,dstm_boundary,0.0,1.488160848445095,1.4829207198401797,0.019419991379133104,2.312816080538152,2.1049756787469294
27,permuted_misaligned,ridge,0.03162277660168379,1.284635463086619,1.394811626290796,0.01749692906019557,4.0,3.3701304840513466
27,permuted_misaligned,isospectral_random,0.0,1.488160848445095,1.4829207198401797,0.019419991379133104,1.9093967628111317,2.361053825231756
27,permuted_misaligned,grid_laplacian,0.0,1.488160848445095,1.4829207198401797,0.019419991379133104,3.582784502275831,3.4821683321102745
28,aligned_in_kernel,dstm_boundary,0.31622776601683794,1.5530470649400887,1.3950153245194645,0.01695645321826219,3.1713409612618184e-18,0.018467334438825776
28,aligned_in_kernel,ridge,0.1,1.4976976449448425,1.7154793806232562,0.022846849925943963,3.9999999999999996,2.2399749916628284
28,aligned_in_kernel,isospectral_random,0.0,1.7933899172877588,2.063843052331405,0.02809587901086842,1.3984126994353023,1.5343634491433096
28,aligned_in_kernel,grid_laplacian,0.03162277660168379,1.7710676380887622,1.9162831240858602,0.02610697150386513,3.8477930857675666,2.4394405986018333
28,isotropic,dstm_boundary,0.0,2.379116053114485,2.342730377569194,0.032412496676749836,2.19459766752582,1.3659920747841514
28,isotropic,ridge,0.1,1.9735069521326656,1.8813027811965632,0.025992173465136992,3.999999999999999,2.050777181469453
28,isotropic,isospectral_random,0.0,2.379116053114485,2.342730377569194,0.032412496676749836,1.6221510556025425,1.4131557196800595
28,isotropic,grid_laplacian,0.1,2.0028476667457515,1.7354727215453958,0.022730518304161708,3.5140943549390684,1.9205460815624267
28,permuted_misaligned,dstm_boundary,0.0,2.3949659443054854,2.3638343237874424,0.03175860175532785,1.8396604192254054,1.9384871607458698
28,permuted_misaligned,ridge,0.03162277660168379,2.163996338310194,1.885037748205579,0.024348029270609778,4.0,2.493054268292544
28,permuted_misaligned,isospectral_random,0.0,2.3949659443054854,2.3638343237874424,0.03175860175532785,1.9211226681800553,1.4961408183737952
28,permuted_misaligned,grid_laplacian,0.0,2.3949659443054854,2.3638343237874424,0.03175860175532785,4.343666206504809,4.715401347986846
29,aligned_in_kernel,dstm_boundary,3.1622776601683795,1.2775703290025517,1.1675624119287362,0.013513933054497149,3.795169597312616e-18,0.004650361455939703
29,aligned_in_kernel,ridge,0.1,1.3497855288807101,1.63161229208659,0.021468885003312788,4.0,2.7112536729853836
29,aligned_in_kernel,isospectral_random,0.0,1.9581410179476109,2.2238017153223026,0.03260777180595111,1.8335846731304652,1.81461683097061
29,aligned_in_kernel,grid_laplacian,0.1,1.5903947507178948,1.96489228330319,0.027292841925171743,3.636293761185401,2.171558646644547
29,isotropic,dstm_boundary,0.0,3.1687072266270437,2.5899550817380286,0.03895361780547407,2.0507668149300073,2.0875603089401125
29,isotropic,ridge,0.31622776601683794,2.013090530007761,1.832405254567123,0.028173785949377854,3.9999999999999996,1.6190833967764626
29,isotropic,isospectral_random,0.0,3.1687072266270437,2.5899550817380286,0.03895361780547407,1.7585349734295248,1.8693814215607893
29,isotropic,grid_laplacian,0.31622776601683794,2.306775359432597,2.2593894644526498,0.03550142705217521,4.843765855463739,1.3928623074782656
29,permuted_misaligned,dstm_boundary,0.0,3.488178492168014,3.1400890544371114,0.04592519379267079,1.6470333073375025,2.0399364903901853
29,permuted_misaligned,ridge,0.31622776601683794,2.5526992632892522,2.2092519539581756,0.03230846436498727,4.0,1.4964201504862247
29,permuted_misaligned,isospectral_random,0.0,3.488178492168014,3.1400890544371114,0.04592519379267079,1.5603980119583882,1.7425421301773285
29,permuted_misaligned,grid_laplacian,0.31622776601683794,2.9394832041903323,2.5508282890974376,0.03817445292625954,4.899523513664958,1.4898279736749513
30,aligned_in_kernel,dstm_boundary,1.0,1.6742491446180223,1.562363936851987,0.02063914277039709,-1.1471595769441745e-17,0.010160313079500563
30,aligned_in_kernel,ridge,0.1,1.6066876188363193,1.5480726183092763,0.020209142336934077,3.999999999999999,2.5245439456075474
30,aligned_in_kernel,isospectral_random,0.0,2.3121304551323596,2.1911999761270833,0.03033488672496953,1.3779128892393278,1.4657163659342292
30,aligned_in_kernel,grid_laplacian,0.1,1.622810615826201,1.504848420326466,0.01938073940196925,3.000938706290013,1.817163151982756
30,isotropic,dstm_boundary,0.0,2.0694528767015745,1.8208253435242825,0.02668313145596505,1.929946109039915,1.9821378767744995
30,isotropic,ridge,0.1,1.3087278757064555,1.1387491914042451,0.014727668636567527,4.000000000000001,2.968596944193055
30,isotropic,isospectral_random,0.0,2.0694528767015745,1.8208253435242825,0.02668313145596505,2.0173638132101734,2.388428389103473
30,isotropic,grid_laplacian,0.31622776601683794,2.0634346359107223,1.823808847655382,0.026950410526765403,4.251476142361058,1.6706464404962982
30,permuted_misaligned,dstm_boundary,0.0,2.4788825139338835,2.1128923588792845,0.032150703036753984,2.8981522668442006,2.3006546573832405
30,permuted_misaligned,ridge,0.1,1.7615711904008235,1.542950885519419,0.022643379663182913,3.999999999999999,2.431839894012046
30,permuted_misaligned,isospectral_random,0.0,2.4788825139338835,2.1128923588792845,0.032150703036753984,1.9213994020535738,2.5392278016448833
30,permuted_misaligned,grid_laplacian,0.1,2.4715925828089063,2.1137123237880875,0.032836599676309274,4.22186287915852,2.1863538741819117
31,aligned_in_kernel,dstm_boundary,1000.0,0.8060097097648031,0.7563105897387543,0.007338974528672107,2.56005600955622e-18,4.9769580186904715e-08
31,aligned_in_kernel,ridge,0.03162277660168379,1.507510877994621,1.9207265654374361,0.026805716010146943,4.000000000000001,3.211788134162029
31,aligned_in_kernel,isospectral_random,0.0,1.6133228107914956,2.1545155739098227,0.030922551025843452,2.546830453453115,2.2717346534980045
31,aligned_in_kernel,grid_laplacian,0.1,1.2540976731154125,1.5348243700470303,0.019931527365697026,3.2817926586101587,2.392610999215372
31,isotropic,dstm_boundary,0.0,2.5051488143713163,2.9759787057958125,0.04165064706597625,1.834301801818949,1.6510204773268282
31,isotropic,ridge,0.1,1.9641139229772215,2.274853679020428,0.030752902442612178,4.0,2.2188394048537656
31,isotropic,isospectral_random,0.0,2.5051488143713163,2.9759787057958125,0.04165064706597625,1.5826296172466934,1.591874712330438
31,isotropic,grid_laplacian,0.0,2.5051488143713163,2.9759787057958125,0.04165064706597625,4.161439215721138,3.939988310510026
31,permuted_misaligned,dstm_boundary,0.0,2.242355724641659,2.31592683909517,0.03305777503623672,1.6631691954559389,2.4000137537630204
31,permuted_misaligned,ridge,0.1,1.681938640424292,1.6325439137205482,0.021600505595580487,4.000000000000002,2.7984840483153928
31,permuted_misaligned,isospectral_random,0.0,2.242355724641659,2.31592683909517,0.03305777503623672,2.3481580364036088,2.7121408185007527
31,permuted_misaligned,grid_laplacian,0.31622776601683794,1.8022735416515285,1.929544109566784,0.02570437712607979,3.9878306922080315,1.5952023516641995
32,aligned_in_kernel,dstm_boundary,10.0,1.3481505987528695,1.4398898090559777,0.02056408363382658,9.504878270351385e-19,0.00027242157288048536
32,aligned_in_kernel,ridge,0.1,1.6714553202397242,1.826573031210807,0.023640058976771672,3.999999999999999,2.2595035142607522
32,aligned_in_kernel,isospectral_random,0.0,2.18376443581161,2.4407863626930797,0.033340681188425064,1.7953867140900077,1.0168436749636365
32,aligned_in_kernel,grid_laplacian,0.31622776601683794,1.5596662368677816,1.5711703203518164,0.02033274716141309,3.0980931541149364,1.2845283925367728
32,isotropic,dstm_boundary,0.0,2.8854648138434937,2.5458857281695813,0.03705932275008107,1.034715322846643,1.5832378334091701
32,isotropic,ridge,0.1,1.7998729787600731,1.713559964529646,0.02327734393063616,4.000000000000001,2.63327611941987
32,isotropic,isospectral_random,0.0,2.8854648138434937,2.5458857281695813,0.03705932275008107,2.1801082595076506,2.446542934663656
32,isotropic,grid_laplacian,0.1,1.5179651796624258,1.620976833280158,0.020513212553529316,3.606496517946419,2.050724445089048
32,permuted_misaligned,dstm_boundary,0.0,3.1802135133227187,2.970598897798705,0.045942091476560476,1.7627509878784093,1.2778740966176976
32,permuted_misaligned,ridge,0.1,2.151096879030268,2.225698819791459,0.03258304446697449,3.9999999999999987,1.8117269870219517
32,permuted_misaligned,isospectral_random,0.0,3.1802135133227187,2.970598897798705,0.045942091476560476,2.0988505137904347,1.4392276348191693
32,permuted_misaligned,grid_laplacian,0.31622776601683794,2.464559414866125,2.319570964418042,0.032339629802693115,3.6409756767575527,0.9383600777516783
33,aligned_in_kernel,dstm_boundary,3.1622776601683795,0.5750786107171058,0.7270994018540101,0.006773459504210998,-5.598203651633542e-19,0.003554003571839952
33,aligned_in_kernel,ridge,0.1,1.6321197851587708,1.8654472549963654,0.025040150750705616,4.0,2.5577354015867377
33,aligned_in_kernel,isospectral_random,0.0,1.8502834809280364,2.3632270489510248,0.0314478997357103,1.655939228471703,1.5736892104044506
33,aligned_in_kernel,grid_laplacian,0.1,1.672240261315771,2.0966262544593075,0.027947476400575648,3.1143779712098283,1.7068066243632656
33,isotropic,dstm_boundary,0.0,1.5147143448140388,1.9348883934207461,0.024554989631803442,1.7453507162363244,1.6698237966906082
33,isotropic,ridge,0.01,1.4737311518568945,1.7889394294734267,0.022485128169767103,3.9999999999999996,3.4475964486581208
33,isotropic,isospectral_random,0.0,1.5147143448140388,1.9348883934207461,0.024554989631803442,1.707110249564842,1.8073141058291795
33,isotropic,grid_laplacian,0.01,1.4980328716563667,1.7962641311027232,0.02174638114616243,3.839823335727321,3.449065411793336
33,permuted_misaligned,dstm_boundary,0.0,1.8452098903805658,2.1348198504493725,0.031171999697451633,1.4054721649274016,1.6435449566617653
33,permuted_misaligned,ridge,0.03162277660168379,1.6537904040399414,1.761280364626229,0.024748073077418914,4.0,3.3592546170683004
33,permuted_misaligned,isospectral_random,0.0,1.8452098903805658,2.1348198504493725,0.031171999697451633,1.815962601693801,1.6225130292923087
33,permuted_misaligned,grid_laplacian,0.03162277660168379,1.7371895243851534,1.9077160431056888,0.026059851451213555,3.2859345314052413,2.610521350752467
34,aligned_in_kernel,dstm_boundary,0.31622776601683794,0.8815151737090634,0.8281844430961551,0.008738979369016108,-2.2120990757212076e-18,0.030755031919231277
34,aligned_in_kernel,ridge,0.03162277660168379,1.9384160299137907,1.863704843615796,0.023487496002394602,4.0,2.941841362533741
34,aligned_in_kernel,isospectral_random,0.0,2.085000811139707,1.9524602286823314,0.02469025145498018,1.7149600207319349,1.359816561361435
34,aligned_in_kernel,grid_laplacian,0.03162277660168379,1.932786055246189,1.7455683675409368,0.022911493827636645,3.748474022517846,2.845040974718236
34,isotropic,dstm_boundary,0.0,1.2981615190805698,1.3029736841818345,0.016476749538244465,1.6338833655632283,1.8626667652394882
34,isotropic,ridge,0.01,1.2606325357140922,1.2755852361777384,0.015984391929914292,3.9999999999999996,3.4434747838878272
34,isotropic,isospectral_random,0.0,1.2981615190805698,1.3029736841818345,0.016476749538244465,1.6347140339660475,1.6060908119135826
34,isotropic,grid_laplacian,0.0,1.2981615190805698,1.3029736841818345,0.016476749538244465,3.8968447323919624,3.925934404975049
34,permuted_misaligned,dstm_boundary,0.0,1.734141930038088,1.563493278130933,0.020713232260693108,1.231373667840697,1.307921304868501
34,permuted_misaligned,ridge,0.1,1.5158609641993985,1.327805372429445,0.01724244553028494,4.000000000000001,2.8265533419725406
34,permuted_misaligned,isospectral_random,0.0,1.734141930038088,1.563493278130933,0.020713232260693108,1.4859702313095633,1.663863277459602
34,permuted_misaligned,grid_laplacian,0.1,1.276777372789297,1.2889509568641846,0.015898230997583643,3.7224583977945773,2.6654216351418425
35,aligned_in_kernel,dstm_boundary,3.1622776601683795,0.6120738277014084,0.6568070463775456,0.0067151977868670325,-9.672968335927244e-18,0.0023643583916871163
35,aligned_in_kernel,ridge,0.03162277660168379,1.1616797985787897,1.388815709643709,0.016738981135660722,4.0,3.4796740507682142
35,aligned_in_kernel,isospectral_random,0.0,1.291001287178425,1.6189242538165658,0.019876197653306275,1.5469702992396042,1.6271790448250052
35,aligned_in_kernel,grid_laplacian,0.1,1.1316943847676537,1.091237198706995,0.01271771228098496,2.8757908420877554,1.8761218455657445
