seed,condition,method,selected_lambda,validation_mse,test_mse,coefficient_mse,truth_penalty_energy,estimate_penalty_energy
9,permuted_misaligned,isospectral_random,0.0,0.8470792652175927,0.9814973968853931,0.011031458583927647,0.5855178682026942,0.7823294663261786
9,permuted_misaligned,grid_laplacian,0.31622776601683794,0.5099461618204275,0.5738715578365836,0.00531468295137307,0.7648077292596717,0.47704966306179064
10,aligned_in_kernel,dstm_boundary,1000.0,0.7122141661885071,0.6495849656841721,0.006628433583239802,2.3030091451612802e-18,2.176433181585265e-08
10,aligned_in_kernel,ridge,0.31622776601683794,0.9246781042600489,0.7288174365597525,0.007798022170579114,0.9999999999999999,0.41450054076862725
10,aligned_in_kernel,isospectral_random,0.0,1.4199226089991301,1.1254950909195123,0.014409571649501202,0.26124251621637795,0.515407033900546
10,aligned_in_kernel,grid_laplacian,0.31622776601683794,0.9539715836040692,0.7795174291344882,0.008264046059351476,0.9172851958715024,0.38637340074431903
10,isotropic,dstm_boundary,0.0,1.5513026495492648,1.2186902608121737,0.015297053119081722,0.3780609810014421,0.7936788736373638
10,isotropic,ridge,0.31622776601683794,0.7776981159050108,0.6083766545905924,0.006056241721053549,0.9999999999999998,0.6647730219586621
10,isotropic,isospectral_random,0.0,1.5513026495492648,1.2186902608121737,0.015297053119081722,0.33783680389141213,0.8569492671782177
10,isotropic,grid_laplacian,1.0,1.02753720874742,0.9062566646781454,0.010145247296593395,1.1033750004382683,0.27450454570493654
10,permuted_misaligned,dstm_boundary,1.0,1.3525236625030268,1.2209389506590647,0.015455153179305355,0.33815464228843317,0.041285352154310576
10,permuted_misaligned,ridge,0.31622776601683794,1.0092084868650266,0.8329787276818545,0.00924571840469108,0.9999999999999999,0.43297209589678465
10,permuted_misaligned,isospectral_random,0.31622776601683794,1.3603715160314116,1.3262701094039633,0.017716968078406854,0.24024728059094902,0.054956230482031965
10,permuted_misaligned,grid_laplacian,0.31622776601683794,1.047788899944118,0.7867629819503401,0.008787183272371983,0.9601812645484414,0.4051139560102426
11,aligned_in_kernel,dstm_boundary,10.0,0.5111941947404789,0.5785821328510463,0.005361985363400851,9.665623603585787e-19,0.00020025166816598188
11,aligned_in_kernel,ridge,0.31622776601683794,0.8956734242954582,0.9720607100570157,0.010536565321115639,1.0000000000000004,0.3516003206716413
11,aligned_in_kernel,isospectral_random,1.0,0.737575103318812,0.940961640612636,0.010810827833654226,0.3156054533537376,0.05806619647429225
11,aligned_in_kernel,grid_laplacian,0.31622776601683794,0.905067937394821,0.99069786003312,0.010852934158093987,0.9264651392342413,0.2901860811015856
11,isotropic,dstm_boundary,0.0,0.7957924834460626,0.894591908646887,0.010089355225674475,0.4246876463526046,0.41427084699709765
11,isotropic,ridge,0.31622776601683794,0.5107704274836126,0.6712721646281544,0.00641175972793298,0.9999999999999999,0.5412520956923104
11,isotropic,isospectral_random,0.0,0.7957924834460626,0.894591908646887,0.010089355225674475,0.42006224512699897,0.36775470850852837
11,isotropic,grid_laplacian,0.31622776601683794,0.7539467150259206,0.9132293940200569,0.010066898975561643,1.1386225077085577,0.4642034242436896
11,permuted_misaligned,dstm_boundary,0.0,0.9835709454891937,0.9263293721512842,0.010478444432977841,0.4357373665046177,0.4792457154702173
11,permuted_misaligned,ridge,0.31622776601683794,0.7414320135081011,0.6776200085479533,0.007005016583745455,1.0000000000000002,0.5966119440567319
11,permuted_misaligned,isospectral_random,0.0,0.9835709454891937,0.9263293721512842,0.010478444432977841,0.6845290443277792,0.6818886272438904
11,permuted_misaligned,grid_laplacian,0.31622776601683794,0.8659392109544859,0.7961235771570285,0.009245733755820664,1.0726860727874965,0.4935719300524046
12,aligned_in_kernel,dstm_boundary,1000.0,0.8592320423315165,0.7844240646996234,0.007999783278509288,5.256810994276235e-19,3.880049830973058e-08
12,aligned_in_kernel,ridge,1.0,0.5755204348687606,0.7178108168887972,0.007745782666763557,1.0000000000000002,0.2771346580907249
12,aligned_in_kernel,isospectral_random,0.31622776601683794,1.9859482329430413,2.035142313133988,0.028370880896488836,0.4414123722549299,0.119789811658591
12,aligned_in_kernel,grid_laplacian,1.0,0.6819723131188776,0.7767783546738103,0.008734969261660881,0.9484225139615154,0.2514471326968458
12,isotropic,dstm_boundary,10.0,1.830556593267059,2.0955229007579,0.02754436953413145,0.3349897367202638,0.0019537384072505102
12,isotropic,ridge,0.31622776601683794,0.7159483765158786,0.7267486282004766,0.006898444795650463,0.9999999999999998,0.5526019611075796
12,isotropic,isospectral_random,0.31622776601683794,2.843472362294557,2.9610044310960957,0.043070802248701814,0.5765563182375915,0.11253112507244777
12,isotropic,grid_laplacian,0.31622776601683794,0.7300821917600229,0.7886104583407911,0.007831983585025633,0.9517520241615886,0.43959347775863866
12,permuted_misaligned,dstm_boundary,1000.0,2.8069043904158364,2.4389974710313895,0.03472134762860932,0.3364350418658209,4.814264604999138e-08
12,permuted_misaligned,ridge,0.31622776601683794,0.6926473603330896,0.7149986064679528,0.00759485719243802,1.0,0.5262988780952745
12,permuted_misaligned,isospectral_random,0.31622776601683794,2.0287615903065914,2.094024962919689,0.02877786184248258,0.46992143242049633,0.1247862823071398
12,permuted_misaligned,grid_laplacian,1.0,0.7779545199954057,0.8576773137680378,0.009782176199098574,0.9640675870434784,0.23072741438807876
13,aligned_in_kernel,dstm_boundary,0.0,0.8222092431919912,0.8230577146512901,0.008764525215556266,3.285399040100108e-18,0.23260926953112804
13,aligned_in_kernel,ridge,0.03162277660168379,0.7707832293672368,0.7076173122322299,0.00720764484708586,1.0,0.8800187336666024
13,aligned_in_kernel,isospectral_random,0.0,0.8222092431919912,0.8230577146512901,0.008764525215556266,0.400528677660444,0.5857101244202048
13,aligned_in_kernel,grid_laplacian,0.31622776601683794,0.8189000622068003,0.7483243056649067,0.007979022897023385,0.7712162351688872,0.3007699865410731
