seed,epoch,observer,component,base_loss,shadow_loss,loss_improvement,improvement_per_delta_norm,base_validation_loss,shadow_validation_loss,validation_loss_improvement,validation_improvement_per_delta_norm,component_norm,delta_norm
4113,70,random_15,null,0.1221036877349319,0.12204360329525797,6.0084439673924184e-05,0.01702477785961719,0.3346588618258,0.33466524238369155,-6.380557891538796e-06,-0.0018079153490220253,0.01707945494004152,0.0035292348698683813
4113,80,dstm,visible,0.10162907541667139,0.10159808408468188,3.0991331989513315e-05,0.00845682129489966,0.3263755826998134,0.3264033748581564,-2.7792158342976325e-05,-0.00758384042949928,0.008523666199922189,0.0036646549464400178
4113,80,dstm,null,0.10162907541667139,0.10156864169627812,6.043372039327144e-05,0.01649097153116121,0.3263755826998134,0.326404425893131,-2.884319331758478e-05,-0.007870643686550662,0.01652748117810095,0.0036646549464400178
4113,80,random_00,visible,0.10162907541667139,0.10158145060630888,4.762481036250932e-05,0.012995714755839109,0.3263755826998134,0.32642082695193747,-4.5244252124043705e-05,-0.012346115196464991,0.01305853679398127,0.0036646549464400178
4113,80,random_00,null,0.10162907541667139,0.10158070388536988,4.8371531301508175e-05,0.013199477715766414,0.3263755826998134,0.32638488949356975,-9.306793756325149e-06,-0.002539609838401325,0.013239529311135438,0.0036646549464400178
4113,80,random_01,visible,0.10162907541667139,0.10158171407067654,4.736134599485353e-05,0.012923821393024221,0.3263755826998134,0.3264164268878364,-4.084418802297041e-05,-0.011145438962172407,0.012975187102190559,0.0036646549464400178
4113,80,random_01,null,0.10162907541667139,0.1015805082885903,4.856712808108676e-05,0.013252851575635157,0.3263755826998134,0.3263894217596984,-1.3839059884945826e-05,-0.0037763609636398657,0.013321225140478813,0.0036646549464400178
4113,80,random_02,visible,0.10162907541667139,0.10158671807137251,4.235734529887958e-05,0.011558344760405636,0.3263755826998134,0.32634215713265347,3.342556715996148e-05,0.009121068053741955,0.011603121520351584,0.0036646549464400178
4113,80,random_02,null,0.10162907541667139,0.10157608974530007,5.298567137132504e-05,0.014458570355388382,0.3263755826998134,0.32645154966649964,-7.596696668621394e-05,-0.02072963697714872,0.01453196788339869,0.0036646549464400178
4113,80,random_03,visible,0.10162907541667139,0.10159165648485037,3.741893182102052e-05,0.010210765370248748,0.3263755826998134,0.3264271687612409,-5.158606142746658e-05,-0.014076649011001486,0.010291998940761073,0.0036646549464400178
4113,80,random_03,null,0.10162907541667139,0.10157251988508244,5.655553158895321e-05,0.015432703055411359,0.3263755826998134,0.32638750734188215,-1.1924642068728009e-05,-0.003253960398184841,0.015488230285721799,0.0036646549464400178
4113,80,random_04,visible,0.10162907541667139,0.10158419044138861,4.4884975282780126e-05,0.012248076814539677,0.3263755826998134,0.3264495664301393,-7.398373032585503e-05,-0.02018845741472211,0.012300222573127502,0.0036646549464400178
4113,80,random_04,null,0.10162907541667139,0.10157818965659825,5.0885760073143826e-05,0.013885552887476118,0.3263755826998134,0.32636150202100117,1.4080678812256053e-05,0.0038422932085146375,0.013946865032389958,0.0036646549464400178
4113,80,random_05,visible,0.10162907541667139,0.10158875735221283,4.031806445856101e-05,0.011001871949152397,0.3263755826998134,0.3263854075159194,-9.824816105952205e-06,-0.0026809662163408856,0.01107798191378272,0.0036646549464400178
4113,80,random_05,null,0.10162907541667139,0.10157449706548077,5.4578351190617824e-05,0.014893176025654821,0.3263755826998134,0.3264160916678586,-4.0508968045194216e-05,-0.011053965144671024,0.014936158686157561,0.0036646549464400178
4113,80,random_06,visible,0.10162907541667139,0.1015873124341921,4.176298247929311e-05,0.01139615682504112,0.3263755826998134,0.32646145399851634,-8.587129870291088e-05,-0.0234323012556283,0.011449598404285728,0.0036646549464400178
4113,80,random_06,null,0.10162907541667139,0.10157555287555406,5.352254111733179e-05,0.014605069754063907,0.3263755826998134,0.32635722857001054,1.8354129802888863e-05,0.005008419638721716,0.014653232270074572,0.0036646549464400178
4113,80,random_07,visible,0.10162907541667139,0.10158069826494057,4.8377151730824575e-05,0.013201011401583645,0.3263755826998134,0.32639470241038515,-1.9119710571724458e-05,-0.0052173290121892806,0.013268788024817353,0.0036646549464400178
4113,80,random_07,null,0.10162907541667139,0.10158154689994128,4.752851673010816e-05,0.012969438439566904,0.3263755826998134,0.3264110392172336,-3.5456517420151545e-05,-0.009675267641390175,0.013028805928888519,0.0036646549464400178
4113,80,random_08,visible,0.10162907541667139,0.10158485041893411,4.422499773727717e-05,0.012067984130467448,0.3263755826998134,0.3264593470829514,-8.376438313795198e-05,-0.022857372484501936,0.012117441921808136,0.0036646549464400178
4113,80,random_08,null,0.10162907541667139,0.10157757081507109,5.150460160030512e-05,0.01405442049880811,0.3263755826998134,0.3263542598582733,2.1322841540105664e-05,0.005818512752699805,0.01410596047250182,0.0036646549464400178
4113,80,random_09,visible,0.10162907541667139,0.10158654424973418,4.2531166937212483e-05,0.011605776685340824,0.3263755826998134,0.32643265917470476,-5.7076474891337714e-05,-0.015574856494138398,0.011664414498389347,0.0036646549464400178
4113,80,random_09,null,0.10162907541667139,0.1015762302526246,5.284516404678585e-05,0.014420229140023569,0.3263755826998134,0.3263788534850966,-3.2707852831714845e-06,-0.0008925220330358379,0.014482815817027485,0.0036646549464400178
4113,80,random_10,visible,0.10162907541667139,0.1015822183572368,4.6857059434593507e-05,0.01278621319590053,0.3263755826998134,0.3264645484201744,-8.896572036098949e-05,-0.024276697714041017,0.012838242690415214,0.0036646549464400178
4113,80,random_10,null,0.10162907541667139,0.10157994709038047,4.912832629092034e-05,0.013405989652216897,0.3263755826998134,0.3263437240195489,3.185868026450711e-05,0.008693500678817202,0.013453254037673465,0.0036646549464400178
4113,80,random_11,visible,0.10162907541667139,0.10157906537897284,5.001003769855572e-05,0.013646588404492852,0.3263755826998134,0.32641631772174584,-4.0735021932414295e-05,-0.011115650048304223,0.013691725085280687,0.0036646549464400178
4113,80,random_11,null,0.10162907541667139,0.10158316685110423,4.590856556715983e-05,0.012527391047213633,0.3263755826998134,0.326387882117708,-1.2299417894545694e-05,-0.003356228096316082,0.012583607740599377,0.0036646549464400178
4113,80,random_12,visible,0.10162907541667139,0.10158788534078741,4.119007588397616e-05,0.011239823799506618,0.3263755826998134,0.32636822360322604,7.359096587389313e-06,0.0020081281034489244,0.011292863588865257,0.0036646549464400178
4113,80,random_12,null,0.10162907541667139,0.10157513220457147,5.39432120999217e-05,0.0147198611842908,0.3263755826998134,0.3264294986109491,-5.391591113568239e-05,-0.014712411379428319,0.014774361290541745,0.0036646549464400178
4113,80,random_13,visible,0.10162907541667139,0.101585482649154,4.359276751739194e-05,0.011895463053005734,0.3263755826998134,0.32642252129720917,-4.6938597395740356e-05,-0.012808463029060418,0.011962464102329085,0.0036646549464400178
4113,80,random_13,null,0.10162907541667139,0.10157709773836812,5.197767830326938e-05,0.014183512244109757,0.3263755826998134,0.32638629142972414,-1.0708729910713366e-05,-0.0029221659521085947,0.01423762522967454,0.0036646549464400178
4113,80,random_14,visible,0.10162907541667139,0.10157999525672635,4.908015994503634e-05,0.013392846164879625,0.3263755826998134,0.3263723576187336,3.2250810798051255e-06,0.0008800504077302255,0.013451044712678778,0.0036646549464400178
4113,80,random_14,null,0.10162907541667139,0.10158223172405903,4.68436926123611e-05,0.01278256569772464,0.3263755826998134,0.32643479115835544,-5.920845854201495e-05,-0.016156625768964213,0.012840557453541233,0.0036646549464400178
4113,80,random_15,visible,0.10162907541667139,0.10158161690992593,4.7458506745465256e-05,0.012950334325901055,0.3263755826998134,0.32643881261467866,-6.32299148652371e-05,-0.017253988653600522,0.012996941643317283,0.0036646549464400178
4113,80,random_15,null,0.10162907541667139,0.10158050961631115,4.856580036023683e-05,0.013252489271170117,0.3263755826998134,0.3263674494094386,8.133290374801039e-06,0.0022193877714740975,0.013300001033848912,0.0036646549464400178
4113,90,dstm,visible,0.08774813401359763,0.08771800470592545,3.0129307672183137e-05,0.007974640831934136,0.3232999707680721,0.3232916294318805,8.341336191597382e-06,0.0022077892034610617,0.00803957649909352,0.0037781397691958123
4113,90,dstm,null,0.08774813401359763,0.0876953036159854,5.283039761222463e-05,0.013983177129381248,0.3232999707680721,0.32333419785784334,-3.422708977124378e-05,-0.00905924393012308,0.014018296510412191,0.0037781397691958123
4113,90,random_00,visible,0.08774813401359763,0.08770663302055652,4.150099304110755e-05,0.010984504432439552,0.3232999707680721,0.32334832510587574,-4.835433780364662e-05,-0.012798451290207026,0.011035059433763077,0.0037781397691958123
4113,90,random_00,null,0.08774813401359763,0.08770369407292104,4.443994067658552e-05,0.011762386621828097,0.3232999707680721,0.3232897037701141,1.0266997957975033e-05,0.002717474361770473,0.011805714321121276,0.0037781397691958123
4113,90,random_01,visible,0.08774813401359763,0.08770510835787743,4.302565572020245e-05,0.011388052943674072,0.3232999707680721,0.32332283118019073,-2.2860412118630435e-05,-0.006050705774576556,0.011431823688882438,0.0037781397691958123
4113,90,random_01,null,0.08774813401359763,0.08770518339262325,4.295062097438296e-05,0.011368192708107546,0.3232999707680721,0.32331322738492757,-1.3256616855472636e-05,-0.0035087682471562835,0.011421945302132985,0.0037781397691958123
4113,90,random_02,visible,0.08774813401359763,0.08770733352037187,4.0800493225759404e-05,0.010799095776820323,0.3232999707680721,0.32325363135566276,4.633941240933526e-05,0.012265139788409344,0.01084777637899834,0.0037781397691958123
4113,90,random_02,null,0.08774813401359763,0.08770312723892056,4.50067746770727e-05,0.011912416540019248,0.3232999707680721,0.32337655249782465,-7.658172975255617e-05,-0.020269692078876373,0.011978028843255353,0.0037781397691958123
4113,90,random_03,visible,0.08774813401359763,0.08771390910201589,3.4224911581740014e-05,0.00905866740579184,0.3232999707680721,0.3233243177101552,-2.434694208308663e-05,-0.006444161299058808,0.009146065587295292,0.0037781397691958123
4113,90,random_03,null,0.08774813401359763,0.08769796513299298,5.016888060464797e-05,0.013278725422941819,0.3232999707680721,0.3233143222309975,-1.4351462925388248e-05,-0.003798552674625639,0.013322796688815164,0.0037781397691958123
4113,90,random_04,visible,0.08774813401359763,0.08770779074797797,4.034326561966339e-05,0.010678076536128405,0.3232999707680721,0.3233443711616114,-4.4400393539312244e-05,-0.011751919264956943,0.010729096717714772,0.0037781397691958123
4113,90,random_04,null,0.08774813401359763,0.08770269853132083,4.543548227679828e-05,0.01202588709058515,0.3232999707680721,0.32329471565294327,5.255115128832699e-06,0.0013909266067071058,0.012084449137653466,0.0037781397691958123
4113,90,random_05,visible,0.08774813401359763,0.08771216469719569,3.596931640194312e-05,0.009520377381273877,0.3232999707680721,0.3233089354317497,-8.96466367761306e-06,-0.002372771846797297,0.009578244445394839,0.0037781397691958123
4113,90,random_05,null,0.08774813401359763,0.08769910844850728,4.9025565090343726e-05,0.012976112077711448,0.3232999707680721,0.32332502451712497,-2.5053749052872387e-05,-0.006631239335596404,0.013015554566858621,0.0037781397691958123
4113,90,random_06,visible,0.08774813401359763,0.08771259565972321,3.5538353874417505e-05,0.00940630999524455,0.3232999707680721,0.323396700868134,-9.673010006189253e-05,-0.025602573216205234,0.009456809214493633,0.0037781397691958123
4113,90,random_06,null,0.08774813401359763,0.0876988032663147,4.933074728293019e-05,0.013056887859241475,0.3232999707680721,0.3232616530447661,3.83177233059806e-05,0.010141954942587164,0.013104052305271062,0.0037781397691958123
4113,90,random_07,visible,0.08774813401359763,0.08770503720433352,4.309680926410653e-05,0.011406885900698112,0.3232999707680721,0.32332238633537175,-2.2415567299649553e-05,-0.005932964016421439,0.011458551038046053,0.0037781397691958123
4113,90,random_07,null,0.08774813401359763,0.08770534471504127,4.27892985563616e-05,0.01132549380656434,0.3232999707680721,0.3233137525745184,-1.3781806446289124e-05,-0.003647775701326852,0.01139513209432454,0.0037781397691958123
4113,90,random_08,visible,0.08774813401359763,0.08770746074463504,4.067326896259327e-05,0.010765421992646578,0.3232999707680721,0.32336017550967716,-6.020474160506328e-05,-0.015935022334517292,0.010816849507190297,0.0037781397691958123
4113,90,random_08,null,0.08774813401359763,0.08770294643601217,4.5187577585453775e-05,0.011960271547887197,0.3232999707680721,0.32328010622265513,1.9864545416969914e-05,0.0052577582171339675,0.012005964937372108,0.0037781397691958123
4113,90,random_09,visible,0.08774813401359763,0.08770718673154837,4.094728204925846e-05,0.010837947919003062,0.3232999707680721,0.32334678175758125,-4.6810989509149525e-05,-0.012389957060565119,0.010904943093662514,0.0037781397691958123
4113,90,random_09,null,0.08774813401359763,0.08770329398741103,4.484002618659888e-05,0.011868281462795964,0.3232999707680721,0.3232917772809475,8.193487124608101e-06,0.0021686564354796507,0.01192600702090158,0.0037781397691958123
4113,90,random_10,visible,0.08774813401359763,0.08770523933053681,4.2894683060817895e-05,0.011353387032038826,0.3232999707680721,0.3233880440013335,-8.80732332613765e-05,-0.023311269206994726,0.011404542434593665,0.0037781397691958123
4113,90,random_10,null,0.08774813401359763,0.08770503098880147,4.310302479615391e-05,0.011408531030954556,0.3232999707680721,0.32324821542272764,5.175534534446191e-05,0.01369863173576508,0.01144918508873727,0.0037781397691958123
4113,90,random_11,visible,0.08774813401359763,0.08770396145633796,4.417255725966407e-05,0.011691615439909023,0.3232999707680721,0.3233382497178094,-3.827894973729151e-05,-0.010131692334251386,0.011737515462045881,0.0037781397691958123
4113,90,random_11,null,0.08774813401359763,0.08770634388707178,4.179012652584524e-05,0.0110610324336255,0.3232999707680721,0.32329645727572853,3.5134923435653498e-06,0.0009299529816794487,0.011107572107208905,0.0037781397691958123
4113,90,random_12,visible,0.08774813401359763,0.0877108983943115,3.723561928613284e-05,0.009855543087559872,0.3232999707680721,0.323268468604274,3.150216379810278e-05,0.00833800910568433,0.009904689181529012,0.0037781397691958123
4113,90,random_12,null,0.08774813401359763,0.08770006757425067,4.8066439346960976e-05,0.01272225017688852,0.3232999707680721,0.32335668758909974,-5.671682102764697e-05,-0.015011837701207995,0.012768890302446555,0.0037781397691958123
4113,90,random_13,visible,0.08774813401359763,0.08770714023401374,4.0993779583886614e-05,0.010850254910662624,0.3232999707680721,0.3233503173755378,-5.034660746572328e-05,-0.01332576626100831,0.010904563470047188,0.0037781397691958123
4113,90,random_13,null,0.08774813401359763,0.08770326532811862,4.486868547901035e-05,0.011875867019223796,0.3232999707680721,0.3232884933556418,1.1477412430294098e-05,0.003037847494121981,0.011926354131348097,0.0037781397691958123
4113,90,random_14,visible,0.08774813401359763,0.08770291586884003,4.521814475759445e-05,0.011968362082914486,0.3232999707680721,0.32327533504283884,2.463572523325741e-05,0.006520596573509295,0.01201938737768218,0.0037781397691958123
4113,90,random_14,null,0.08774813401359763,0.0877075294594903,4.0604554107329105e-05,0.010747234509000681,0.3232999707680721,0.3233658160437394,-6.58452756672756e-05,-0.01742796182505735,0.010801932901283257,0.0037781397691958123
4113,90,random_15,visible,0.08774813401359763,0.08770569937354193,4.243464005569686e-05,0.01123162261006802,0.3232999707680721,0.3233631006268279,-6.312985875578381e-05,-0.016709243864003787,0.011279518793468425,0.0037781397691958123
4113,90,random_15,null,0.08774813401359763,0.08770459032591954,4.354368767808814e-05,0.011525165911836166,0.3232999707680721,0.323274045273738,2.59254943341114e-05,0.006861973330232225,0.011572375863512384,0.0037781397691958123
4114,0,dstm,visible,2.371953577876146,2.371883511681586,7.006619456007002e-05,0.18545913369148723,2.3921204365946234,2.392052965620005,6.747097461845541e-05,0.17858981182902936,0.18546715364039676,0.0003777985649206455
4114,0,dstm,null,2.371953577876146,2.3718705069938664,8.307088227965664e-05,0.2198814129881759,2.3921204365946234,2.3920375883854965,8.28482091268512e-05,0.2192920164856979,0.21989386968317498,0.0003777985649206455
4114,0,random_00,visible,2.371953577876146,2.3718895530069837,6.402486916234906e-05,0.1694682698855596,2.3921204365946234,2.3920521713271423,6.826526748104911e-05,0.18069223607397197,0.16947418115370116,0.0003777985649206455
4114,0,random_00,null,2.371953577876146,2.3718657658099365,8.781206620955828e-05,0.23243091521007422,2.3921204365946234,2.392037997329967,8.243926465656415e-05,0.21820957597835253,0.23244328539666217,0.0003777985649206455
4114,0,random_01,visible,2.371953577876146,2.371883560941193,7.001693495300998e-05,0.1853287477884323,2.3921204365946234,2.392057236595762,6.319999886139627e-05,0.16728490981608432,0.18533605791785032,0.0003777985649206455
4114,0,random_01,null,2.371953577876146,2.371870464060906,8.311381523995465e-05,0.21999505280654583,2.3921204365946234,2.392033990448538,8.644614608543932e-05,0.2288154432338748,0.22000437413647686,0.0003777985649206455
4114,0,random_02,visible,2.371953577876146,2.3718906171216467,6.296075449929717e-05,0.1666516507613567,2.3921204365946234,2.392058007936055,6.242865856842528e-05,0.16524323903013785,0.1666572620131439,0.0003777985649206455
4114,0,random_02,null,2.371953577876146,2.371864999038313,8.857883783308651e-05,0.23446049312466818,2.3921204365946234,2.392033740970432,8.669562419116872e-05,0.22947579011947453,0.23447118377743983,0.0003777985649206455
4114,0,random_03,visible,2.371953577876146,2.371876741116502,7.683675964420544e-05,0.20338023163307828,2.3921204365946234,2.3920382854278253,8.215116679810563e-05,0.21744700596033506,0.20338911936557466,0.0003777985649206455
4114,0,random_03,null,2.371953577876146,2.371876725954056,7.685192209017089e-05,0.20342036531111019,2.3921204365946234,2.3920515042500683,6.893234455507269e-05,0.18245793117173842,0.20343118032250534,0.0003777985649206455
4114,0,random_04,visible,2.371953577876146,2.3718922288726354,6.134900351062456e-05,0.1623854858302878,2.3921204365946234,2.392059834414529,6.06021800941825e-05,0.1604087090879015,0.16239381828789357,0.0003777985649206455
4114,0,random_04,null,2.371953577876146,2.3718638755423758,8.970233377025849e-05,0.2374342893258474,2.3921204365946234,2.392032456505709,8.798008891419684e-05,0.23287565672113278,0.23744394451236334,0.0003777985649206455
4114,0,random_05,visible,2.371953577876146,2.3718813986607983,7.217921534774518e-05,0.19105211625911292,2.3921204365946234,2.3920485114506156,7.192514400777839e-05,0.190379611481282,0.19105809113313657,0.0003777985649206455
4114,0,random_05,null,2.371953577876146,2.3718723343124357,8.124356371030927e-05,0.2150446593871367,2.3921204365946234,2.3920414329480044,7.900364661894699e-05,0.20911579332108174,0.21505391141821564,0.0003777985649206455
4114,0,random_06,visible,2.371953577876146,2.371879260872583,7.431700356308468e-05,0.19671065605740073,2.3921204365946234,2.392047187591399,7.324900322425165e-05,0.19388375188676854,0.1967174699531796,0.0003777985649206455
4114,0,random_06,null,2.371953577876146,2.3718742862070967,7.92916690492973e-05,0.20987816368744563,2.3921204365946234,2.3920426704255315,7.776616909183076e-05,0.20584029774746526,0.20988953289511977,0.0003777985649206455
4114,0,random_07,visible,2.371953577876146,2.3718850380192547,6.853985689136977e-05,0.18141905040260325,2.3921204365946234,2.392054362346841,6.607424778248827e-05,0.17489279716127773,0.1814263297056323,0.0003777985649206455
4114,0,random_07,null,2.371953577876146,2.3718692423703676,8.43355057784656e-05,0.223228761591987,2.3921204365946234,2.3920364726097367,8.396398488663692e-05,0.22224537804761935,0.22323948103607227,0.0003777985649206455
4114,0,random_08,visible,2.371953577876146,2.3718825154236716,7.106245247445742e-05,0.18809614189345503,2.3921204365946234,2.3920468260935683,7.361050105503253e-05,0.194840605258768,0.18810402194237105,0.0003777985649206455
4114,0,random_08,null,2.371953577876146,2.3718713557371367,8.222213900932474e-05,0.21763486324146053,2.3921204365946234,2.3920428530327587,7.75835618647136e-05,0.20535695227166784,0.21764249569607413,0.0003777985649206455
4114,0,random_09,visible,2.371953577876146,2.371877211818347,7.636605779914873e-05,0.2021343247166357,2.3921204365946234,2.392048554925706,7.188166891758385e-05,0.1902645366921449,0.2021458597386073,0.0003777985649206455
4114,0,random_09,null,2.371953577876146,2.3718762571588345,7.732071731147983e-05,0.20466122556002989,2.3921204365946234,2.392041277472096,7.915912252753898e-05,0.20952732455234688,0.2046666323420869,0.0003777985649206455
4114,0,random_10,visible,2.371953577876146,2.371879063736746,7.451413940007257e-05,0.19723245750211849,2.3921204365946234,2.3920459052172656,7.453137735780047e-05,0.19727808487958487,0.19723822861930326,0.0003777985649206455
4114,0,random_10,null,2.371953577876146,2.371874470278934,7.910759721196925e-05,0.20939094151558083,2.3921204365946234,2.3920438774846495,7.655910997383941e-05,0.20264531706180575,0.20940023919478012,0.0003777985649206455
4114,0,random_11,visible,2.371953577876146,2.3718882705283373,6.53073478087407e-05,0.17286287951479684,2.3921204365946234,2.3920577669078704,6.266968675294748e-05,0.16588121970794384,0.1728708255158092,0.0003777985649206455
4114,0,random_11,null,2.371953577876146,2.371866714154012,8.68637221338453e-05,0.22992073077908737,2.3921204365946234,2.3920338958228284,8.654077179492958e-05,0.22906590927127263,0.22992837295382734,0.0003777985649206455
4114,0,random_12,visible,2.371953577876146,2.3718877064652073,6.587141093872262e-05,0.1743559056465938,2.3921204365946234,2.3920512395878886,6.919700673480023e-05,0.1831584689828948,0.17436114529466762,0.0003777985649206455
4114,0,random_12,null,2.371953577876146,2.3718671412261063,8.643665003971179e-05,0.22879030802530267,2.3921204365946234,2.3920388518937843,8.158470083907687e-05,0.21594761974867027,0.22880028412404452,0.0003777985649206455
4114,0,random_13,visible,2.371953577876146,2.371884284293881,6.929358226503979e-05,0.1834140960265281,2.3921204365946234,2.3920474098695523,7.30267250710348e-05,0.19329540091390676,0.18342390217560697,0.0003777985649206455
4114,0,random_13,null,2.371953577876146,2.371869860543204,8.371733294199046e-05,0.2215925117650323,2.3921204365946234,2.3920422014319773,7.823516264604535e-05,0.2070816829663665,0.221601108107304,0.0003777985649206455
4114,0,random_14,visible,2.371953577876146,2.3718811889179614,7.238895818462154e-05,0.19160728733796656,2.3921204365946234,2.3920466478419566,7.37887526667258e-05,0.195312421798703,0.1916127305872258,0.0003777985649206455
4114,0,random_14,null,2.371953577876146,2.371872521569687,8.105630645882655e-05,0.2145490057005695,2.3921204365946234,2.3920431015483845,7.733504623885779e-05,0.20469915298672875,0.2145598762131888,0.0003777985649206455
4114,0,random_15,visible,2.371953577876146,2.3718917858521626,6.17920239833758e-05,0.16355812255759858,2.3921204365946234,2.3920618265633244,5.8610031298922394e-05,0.15513566418981264,0.16356387921093113,0.0003777985649206455
4114,0,random_15,null,2.371953577876146,2.371864179638953,8.939823719300577e-05,0.2366293720882274,2.3921204365946234,2.3920310793818675,8.935721275582509e-05,0.23652078396484663,0.23663946505429645,0.0003777985649206455
4114,10,dstm,visible,1.343608544257456,1.3435204422372757,8.810202018016966e-05,0.08333975040265391,1.3782995772775037,1.3782183806376918,8.119663981198677e-05,0.07680763371403702,0.08339159657118007,0.0010571428370556302
4114,10,dstm,null,1.343608544257456,1.3434375446363676,0.00017099962108835243,0.16175640140042294,1.3782995772775037,1.3781423066674665,0.00015727061003723009,0.14876949880799695,0.1618073475351977,0.0010571428370556302
4114,10,random_00,visible,1.343608544257456,1.3434866202975098,0.00012192395994614635,0.11533347781623415,1.3782995772775037,1.3781783069089901,0.00012127036851361517,0.11471521563857841,0.11539731485364253,0.0010571428370556302
4114,10,random_00,null,1.343608544257456,1.3434597773324477,0.00014876692500820354,0.14072547227634005,1.3782995772775037,1.378170143197236,0.00012943408026777625,0.12243764582303557,0.14078080771055404,0.0010571428370556302
4114,10,random_01,visible,1.343608544257456,1.3435004695974044,0.00010807466005147148,0.102232788477745,1.3782995772775037,1.3781867987065126,0.00011277857099112332,0.10668243404574906,0.10228971003175787,0.0010571428370556302
4114,10,random_01,null,1.343608544257456,1.3434494291989947,0.0001591150584612233,0.15051424735033245,1.3782995772775037,1.3781622341218938,0.00013734315560998134,0.12991920372133584,0.15057420534967333,0.0010571428370556302
4114,10,random_02,visible,1.343608544257456,1.343486574607953,0.00012196964950295097,0.11537669766808678,1.3782995772775037,1.3781987359991104,0.00010084127839338208,0.0953904002927804,0.1154237080704729,0.0010571428370556302
4114,10,random_02,null,1.343608544257456,1.3434597983315912,0.0001487459258646684,0.14070560822126718,1.3782995772775037,1.3781533760863736,0.0001462011911301797,0.1382984266699299,0.14075916918740658,0.0010571428370556302
4114,10,random_03,visible,1.343608544257456,1.3434805941744232,0.00012795008303267963,0.12103386462802708,1.3782995772775037,1.3781880030576046,0.00011157421989915761,0.10554318299116114,0.12109103296782345,0.0010571428370556302
4114,10,random_03,null,1.343608544257456,1.3434649262884162,0.00014361796903972213,0.13585483815955185,1.3782995772775037,1.3781619498294562,0.00013762744804757254,0.1301881290052483,0.13591445040852795,0.0010571428370556302
4114,10,random_04,visible,1.343608544257456,1.3434622047764406,0.0001463394810152785,0.1384292414285901,1.3782995772775037,1.3781733220261716,0.00012625525133214133,0.11943064542137874,0.1384753668952746,0.0010571428370556302
4114,10,random_04,null,1.343608544257456,1.3434837048427157,0.00012483941474017435,0.11809134051163694,1.3782995772775037,1.3781748704334968,0.00012470684400689436,0.11796593576155678,0.11815392019855202,0.0010571428370556302
4114,10,random_05,visible,1.343608544257456,1.3434664348144507,0.00014210944300518946,0.13442785404571703,1.3782995772775037,1.3781699982146591,0.00012957906284460918,0.12257479150642944,0.13447646161828317,0.0010571428370556302
4114,10,random_05,null,1.343608544257456,1.343478911818365,0.00012963243909092093,0.12262528255119726,1.3782995772775037,1.3781790052294214,0.00012057204808235689,0.11405464224510657,0.12268601128773043,0.0010571428370556302
4114,10,random_06,visible,1.343608544257456,1.3434708019867136,0.0001377422707422582,0.13029674506985262,1.3782995772775037,1.378169009953766,0.00013056732373772917,0.12350963290957653,0.1303456367908957,0.0010571428370556302
4114,10,random_06,null,1.343608544257456,1.3434742793019685,0.00013426495548740647,0.12700739273924724,1.3782995772775037,1.3781799650103277,0.00011961226717605022,0.11314674137053804,0.1270660893576355,0.0010571428370556302
4114,10,random_07,visible,1.343608544257456,1.3434729809665058,0.00013556329095010256,0.12823554792999917,1.3782995772775037,1.3781749460609816,0.00012463121652217524,0.1178943962476253,0.12827587554484413,0.0010571428370556302
4114,10,random_07,null,1.343608544257456,1.3434720660296198,0.00013647822783613428,0.12910102878458266,1.3782995772775037,1.378173898320006,0.00012567895749771019,0.11888550259466646,0.1291552393372811,0.0010571428370556302
4114,10,random_08,visible,1.343608544257456,1.343488105727843,0.00012043852961296508,0.11392834098787658,1.3782995772775037,1.3781921763079101,0.00010740096959360734,0.1015955137081968,0.11396672588525569,0.0010571428370556302
4114,10,random_08,null,1.343608544257456,1.34345855096556,0.00014999329189580024,0.1418855490839476,1.3782995772775037,1.3781588264940623,0.00014075078344144565,0.13314263551505187,0.14194140159256458,0.0010571428370556302
4114,10,random_09,visible,1.343608544257456,1.3434926192548255,0.0001159250026303571,0.10965878835563331,1.3782995772775037,1.378187830367827,0.0001117469096767465,0.10570653818928163,0.1097029548719698,0.0010571428370556302
4114,10,random_09,null,1.343608544257456,1.3434550449970761,0.00015349926037977468,0.1452020058209949,1.3782995772775037,1.37816217720951,0.000137400067993676,0.12997303976098887,0.1452619626310524,0.0010571428370556302
4114,10,random_10,visible,1.343608544257456,1.3434909131290864,0.00011763112836948864,0.11127269111250528,1.3782995772775037,1.37818879929991,0.00011077797759373453,0.1047899807960436,0.11131846633791923,0.0010571428370556302
4114,10,random_10,null,1.343608544257456,1.3434563384019529,0.00015220585550301813,0.14397851469811224,1.3782995772775037,1.3781614966455058,0.00013808063199793885,0.13061681653401075,0.14402768882142158,0.0010571428370556302
4114,10,random_11,visible,1.343608544257456,1.3434633257640163,0.000145218493439625,0.1373688477557959,1.3782995772775037,1.3781599294711928,0.00013964780631092744,0.13209927875014182,0.13742454521942354,0.0010571428370556302
4114,10,random_11,null,1.343608544257456,1.3434824054407055,0.0001261388167503874,0.11932050459870787,1.3782995772775037,1.378190453917226,0.00010912336027768532,0.10322480222409425,0.11937449671643148,0.0010571428370556302
4114,10,random_12,visible,1.343608544257456,1.3434872335891546,0.0001213106683013443,0.11475333706012761,1.3782995772775037,1.3781814174293645,0.00011815984813923208,0.11177283144473894,0.11480951844739998,0.0010571428370556302
